taxon_name_original,CHECK,species,famille,genre,espece,taxon_name,phytochemical_diversity_full,div_group,Aternative,comm,Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
Cercidiphyllum_japonicum_Siebold_and_ZucC,,Cercidiphyllum_japonicum_Siebold_and_ZucC,Cercidiphyllaceae,,,Cercidiphyllum japonicum Siebold and ZucC,,,,JP-0-NEU-19910012,BestMatch,9.41496,Exact,0,Cercidiphyllum japonicum Siebold and ZucC,Cercidiphyllum japonicum Siebold & Zucc.,Cercidiphyllum japonicum,SSJZ,Cercidiphyllum japonicum Siebold & Zucc.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Cercidiphyllaceae|Cercidiphyllum|Cercidiphyllum japonicum,
Cornus_controversa_HemsL,,Cornus_controversa_HemsL,Cornaceae,,,Cornus controversa HemsL,,,,JP-0-NEU-19910013,BestMatch,9.41145,Exact,0,Cornus controversa HemsL,Cornus controversa,Cornus controversa,452130,Cornus controversa,false,180,iNaturalist,Plantae|Tracheophyta|Angiospermae|Magnoliopsida|Cornales|Cornaceae|Cornus|Mesomora|Cornus controversa,
Acer_cissifolium_Siebold_and_ZucC_K_Koch,,Acer_cissifolium_Siebold_and_ZucC_K_Koch,Sapindaceae,,,Acer cissifolium Siebold and ZucC K Koch,,,,JP-0-NEU-19910014,BestMatch,9.42053,Exact,0,Acer cissifolium Siebold and ZucC K Koch,Acer cissifolium (Siebold & Zucc.) K.Koch,Acer cissifolium,92R4R,Acer cissifolium (Siebold & Zucc.) K.Koch,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Sapindales|Sapindaceae|Hippocastanoideae|Acereae|Acer|Acer cissifolium,
Acer_crataegifolium_Siebold_and_ZucC,,Acer_crataegifolium_Siebold_and_ZucC,Sapindaceae,,,Acer crataegifolium Siebold and ZucC,,,,JP-0-NEU-19910015,BestMatch,9.41496,Exact,0,Acer crataegifolium Siebold and ZucC,Acer crataegifolium Siebold & Zucc.,Acer crataegifolium,9488,Acer crataegifolium Siebold & Zucc.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Sapindales|Sapindaceae|Hippocastanoideae|Acereae|Acer|Acer crataegifolium,
Cornus_racemosa_Lam,,Cornus_racemosa_Lam,Cornaceae,,,Cornus racemosa Lam,,,,CA-0-NEU-19910016,BestMatch,9.42329,Exact,0,Cornus racemosa Lam,Cornus racemosa Lam.,Cornus racemosa,YGM9,Cornus racemosa Lam.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Cornales|Cornaceae|Cornoideae|Cornus|Cornus racemosa,
Cornus_drummondii_CA_Mey,,Cornus_drummondii_CA_Mey,Cornaceae,,,Cornus drummondii CA Mey,,,,CA-0-NEU-19910017,BestMatch,9.42329,Exact,0,Cornus drummondii CA Mey,Cornus drummondii C.A.Mey.,Cornus drummondii,YGJB,Cornus drummondii C.A.Mey.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Cornales|Cornaceae|Cornoideae|Cornus|Cornus drummondii,
Cornus_sericea_L,,Cornus_sericea_L,Cornaceae,,,Cornus sericea L,,,,CA-0-NEU-19910018,BestMatch,9.42329,Exact,0,Cornus sericea L,Cornus sericea L.,Cornus sericea,YGMJ,Cornus sericea L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Cornales|Cornaceae|Cornoideae|Cornus|Cornus sericea,
Cornus_sanguinea_L,,Cornus_sanguinea_L,Cornaceae,,,Cornus sanguinea L,,,,XX-0-NEU-19500503,BestMatch,9.42329,Exact,0,Cornus sanguinea L,Cornus sanguinea L.,Cornus sanguinea,YGMF,Cornus sanguinea L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Cornales|Cornaceae|Cornoideae|Cornus|Cornus sanguinea,
Decaisnea_insignis_Griff_Hook_f_and_Thomson,,Decaisnea_insignis_Griff_Hook_f_and_Thomson,Lardizabalaceae,,,Decaisnea insignis Griff Hook f and Thomson,,,,XX-0-NEU-20090008,BestMatch,9.42053,Exact,0,Decaisnea insignis Griff Hook f and Thomson,Decaisnea insignis (Griff.) Hook.fil. & Thomson,Decaisnea insignis,34CRM,Decaisnea insignis (Griff.) Hook.fil. & Thomson,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Lardizabalaceae|Lardizabaloideae|Decaisnea|Decaisnea insignis,
Actinidia_LindL,,Actinidia_LindL,Actinidiaceae,,,Actinidia LindL,,,,XX-0-NEU-19840800,BestMatch,9.42329,Exact,0,Actinidia LindL,Actinidia Lindl.,Actinidia,NNN,Actinidia Lindl.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Actinidiaceae|Actinidioideae|Actinidia,
Ehretia_dicksonii_Hance,,Ehretia_dicksonii_Hance,Boraginaceae,,,Ehretia dicksonii Hance,,,,XX-0-NEU-19950007,BestMatch,9.42329,Exact,0,Ehretia dicksonii Hance,Ehretia dicksonii Hance,Ehretia dicksonii,6DYSH,Ehretia dicksonii Hance,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Boraginales|Ehretiaceae|Ehretia|Ehretia dicksonii,
Betula_maximowicziana_Regel,,Betula_maximowicziana_Regel,Betulaceae,,,Betula maximowicziana Regel,,,,JP-0-NEU-19900944,BestMatch,9.42329,Exact,0,Betula maximowicziana Regel,Betula maximowicziana Regel,Betula maximowicziana,LPB5,Betula maximowicziana Regel,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fagales|Betulaceae|Betuloideae|Betula|Betula maximowicziana,
Betula_pubescens_Ehrh,,Betula_pubescens_Ehrh,Betulaceae,,,Betula pubescens Ehrh,,,,NO-0-NEU-19900947,BestMatch,9.42329,Exact,0,Betula pubescens Ehrh,Betula pubescens Ehrh.,Betula pubescens,LPDF,Betula pubescens Ehrh.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fagales|Betulaceae|Betuloideae|Betula|Betula pubescens,
Betula_utilis_D_Don,,Betula_utilis_D_Don,Betulaceae,,,Betula utilis D Don,,,,NP-0-NEU-19900241,BestMatch,9.42329,Exact,0,Betula utilis D Don,Betula utilis D.Don,Betula utilis,LPG4,Betula utilis D.Don,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fagales|Betulaceae|Betuloideae|Betula|Betula utilis,
Betula_pumila_L,,Betula_pumila_L,Betulaceae,,,Betula pumila L,,,,CA-0-NEU-19910458,BestMatch,9.42329,Exact,0,Betula pumila L,Betula pumila L.,Betula pumila,LPDG,Betula pumila L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fagales|Betulaceae|Betuloideae|Betula|Betula pumila,
Callicarpa_japonica_Thunb,,Callicarpa_japonica_Thunb,Lamiaceae,,,Callicarpa japonica Thunb,,,,JP-0-NEU-19880523,BestMatch,9.42329,Exact,0,Callicarpa japonica Thunb,Callicarpa japonica Thunb.,Callicarpa japonica,68W3L,Callicarpa japonica Thunb.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Callicarpoideae|Callicarpa|Callicarpa japonica,
Davidia_involucrata_BailL,,Davidia_involucrata_BailL,Nyssaceae,,,Davidia involucrata BailL,,,,AT-0-NEU-19930743,BestMatch,9.41145,Exact,0,Davidia involucrata BailL,Davidia involucrata,Davidia involucrata,128506,Davidia involucrata,false,180,iNaturalist,Plantae|Tracheophyta|Angiospermae|Magnoliopsida|Cornales|Nyssaceae|Davidia|Davidia involucrata,
Dipelta_floribunda_Maxim,,Dipelta_floribunda_Maxim,Caprifoliaceae,,,Dipelta floribunda Maxim,,,,XX-0-NEU-19500504,BestMatch,9.42329,Exact,0,Dipelta floribunda Maxim,Dipelta floribunda Maxim.,Dipelta floribunda,36FFF,Dipelta floribunda Maxim.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Dipsacales|Caprifoliaceae|Linnaeoideae|Dipelta|Dipelta floribunda,
Humulus_lupulus_L,,Humulus_lupulus_L,Cannabaceae,,,Humulus lupulus L,,,,XX-0-NEU-20190248,BestMatch,9.42329,Exact,0,Humulus lupulus L,Humulus lupulus L.,Humulus lupulus,6MFNY,Humulus lupulus L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Cannabaceae|Humulus|Humulus lupulus,
Furcraea_hexapetala_Jacq_Urb,,Furcraea_hexapetala_Jacq_Urb,Asparagaceae,,,Furcraea hexapetala Jacq Urb,,,,CU-0-NEU-20210471,BestMatch,9.42226,Exact,0,Furcraea hexapetala Jacq Urb,Furcraea hexapetala Urb.,Furcraea hexapetala,bare-name-105442-2,,false,167,IPNI,,
Fatsia_japonica_Thunb_Decne_and_Planch,,Fatsia_japonica_Thunb_Decne_and_Planch,Araliaceae,,,Fatsia japonica Thunb Decne and Planch,,,,XX-0-NEU-19970026,BestMatch,9.42226,Exact,0,Fatsia japonica Thunb Decne and Planch,Fatsia japonica Decne. and Planch.,Fatsia japonica,bare-name-039CAE2CE43AFFCAA9BAFBF4FBE78D27,,false,194,Plazi,,
Morus_kagayamae_Koidz,,Morus_kagayamae_Koidz,Moraceae,,,Morus kagayamae Koidz,,,,XX-0-NEU-19970027,BestMatch,9.42295,Exact,0,Morus kagayamae Koidz,Morus kagayamae Koidz.,Morus kagayamae,44FS6|7WB96|44FS6,Morus indica L.,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Moraceae|Moreae|Morus|Morus indica,
Pterostyrax_hispida_Siebold_and_ZucC,,Pterostyrax_hispida_Siebold_and_ZucC,Styracaceae,,,Pterostyrax hispida Siebold and ZucC,,,,XX-0-NEU-19970028,BestMatch,9.41250,Exact,0,Pterostyrax hispida Siebold and ZucC,Pterostyrax hispida Siebold & Zucc.,Pterostyrax hispida,101477641,,false,169,uBio NameBank,|Pterostyrax hispida,
Cornus_officinalis_Siebold_and_ZucC,,Cornus_officinalis_Siebold_and_ZucC,Cornaceae,,,Cornus officinalis Siebold and ZucC,,,,XX-0-NEU-19950006,BestMatch,9.41496,Exact,0,Cornus officinalis Siebold and ZucC,Cornus officinalis Siebold & Zucc.,Cornus officinalis,YGLJ,Cornus officinalis Siebold & Zucc.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Cornales|Cornaceae|Cornoideae|Cornus|Cornus officinalis,
Cornus_brachypoda_CA_Mey,,Cornus_brachypoda_CA_Mey,Cornaceae,,,Cornus brachypoda CA Mey,,,,JP-0-NEU-19970029,BestMatch,9.42295,Exact,0,Cornus brachypoda CA Mey,Cornus brachypoda C.A.Mey.,Cornus brachypoda,6B4M9|YGKY|6B4M9,Cornus macrophylla Wall.,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Cornales|Cornaceae|Cornoideae|Cornus|Cornus macrophylla,
Cornus_occidentalis_Torr_and_A_Gray_Coville,,Cornus_occidentalis_Torr_and_A_Gray_Coville,Cornaceae,,,Cornus occidentalis Torr and A Gray Coville,,,,XX-0-NEU-19950007,BestMatch,9.42019,Exact,0,Cornus occidentalis Torr and A Gray Coville,Cornus occidentalis (Torr. & A.Gray) Coville,Cornus occidentalis,YGLH|YGN9|YGLH,Cornus torreyi S.Watson,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Cornales|Cornaceae|Cornoideae|Cornus|Cornus torreyi,
Morus_nigra_L,,Morus_nigra_L,Moraceae,,,Morus nigra L,,,,IT-0-NEU-19950008,BestMatch,9.42329,Exact,0,Morus nigra L,Morus nigra L.,Morus nigra,44FTD,Morus nigra L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Moraceae|Moreae|Morus|Morus nigra,
Cornus_controversa_HemsL,,Cornus_controversa_HemsL,Cornaceae,,,Cornus controversa HemsL,,,,JP-0-NEU-19870005,BestMatch,9.41145,Exact,0,Cornus controversa HemsL,Cornus controversa,Cornus controversa,452130,Cornus controversa,false,180,iNaturalist,Plantae|Tracheophyta|Angiospermae|Magnoliopsida|Cornales|Cornaceae|Cornus|Mesomora|Cornus controversa,
Zanthoxylum_simulans_Hance,,Zanthoxylum_simulans_Hance,Rutaceae,,,Zanthoxylum simulans Hance,,,,XX-0-NEU-19880008,BestMatch,9.42329,Exact,0,Zanthoxylum simulans Hance,Zanthoxylum simulans Hance,Zanthoxylum simulans,5CWQT,Zanthoxylum simulans Hance,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Sapindales|Rutaceae|Zanthoxyloideae|Zanthoxyleae|Zanthoxylinae|Zanthoxylum|Zanthoxylum simulans,
Potentilla_fruticosa_L,,Potentilla_fruticosa_L,Rosaceae,,,Potentilla fruticosa L,,,,CN-0-NEU-19930039,BestMatch,9.42295,Exact,0,Potentilla fruticosa L,Potentilla fruticosa L.,Potentilla fruticosa,4M5CL|3475B|4M5CL,Dasiphora fruticosa (L.) Rydb.,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rosoideae|Potentilleae|Fragariinae|Dasiphora|Dasiphora fruticosa,
Clerodendrum_trichotomum_Thunb,,Clerodendrum_trichotomum_Thunb,Lamiaceae,,,Clerodendrum trichotomum Thunb,,,,XX-0-NEU-19930040,BestMatch,9.42329,Exact,0,Clerodendrum trichotomum Thunb,Clerodendrum trichotomum Thunb.,Clerodendrum trichotomum,W47Q,Clerodendrum trichotomum Thunb.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Ajugoideae|Clerodendreae|Clerodendrum|Clerodendrum trichotomum,
Sorbus_domestica_L,,Sorbus_domestica_L,Rosaceae,,,Sorbus domestica L,,,,CH-0-NEU-19960055,BestMatch,9.42295,Exact,0,Sorbus domestica L,Sorbus domestica L.,Sorbus domestica,4YBC2|6B58W|4YBC2,Cormus domestica (L.) Spach,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Amygdaloideae|Maleae|Malinae|Cormus|Cormus domestica,
Waldsteinia_ternata_Stephan_Fritsch,,Waldsteinia_ternata_Stephan_Fritsch,Rosaceae,,,Waldsteinia ternata Stephan Fritsch,,,,XX-0-NEU-19500505,BestMatch,9.42226,Exact,0,Waldsteinia ternata Stephan Fritsch,Waldsteinia ternata Fritsch,Waldsteinia ternata,bare-name-742776-1,,false,167,IPNI,,
Weigela_floribunda_Siebold_and_ZucC_K_Koch,,Weigela_floribunda_Siebold_and_ZucC_K_Koch,Caprifoliaceae,,,Weigela floribunda Siebold and ZucC K Koch,,,,JP-0-NEU-19900008,BestMatch,9.41984,Exact,0,Weigela floribunda Siebold and ZucC K Koch,Weigela floribunda (Siebold & Zucc.) K. Koch,Weigela floribunda,505744,Weigela floribunda (Siebold & Zucc.) K. Koch,false,3,ITIS,Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Dipsacales|Diervillaceae|Weigela|Weigela floribunda,
Rosa_rugosa_Thunb,,Rosa_rugosa_Thunb,Rosaceae,,,Rosa rugosa Thunb,,,,NO-0-NEU-19920009,BestMatch,9.42329,Exact,0,Rosa rugosa Thunb,Rosa rugosa Thunb.,Rosa rugosa,4TDX9,Rosa rugosa Thunb.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rosoideae|Roseae|Rosa|Rosa rugosa,
Tilia_tomentosa_Moench,,Tilia_tomentosa_Moench,Malvaceae,,,Tilia tomentosa Moench,,,,XX-0-NEU-19500506,BestMatch,9.42329,Exact,0,Tilia tomentosa Moench,Tilia tomentosa Moench,Tilia tomentosa,56WVQ,Tilia tomentosa Moench,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Tilioideae|Tilieae|Tilia|Tilia tomentosa,
Celastrus_scandens_L,,Celastrus_scandens_L,Celastraceae,,,Celastrus scandens L,,,,XX-0-NEU-19930774,BestMatch,9.42329,Exact,0,Celastrus scandens L,Celastrus scandens L.,Celastrus scandens,S32F,Celastrus scandens L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Celastrales|Celastraceae|Celastroideae|Celastreae|Celastrus|Celastrus scandens,
Wisteria_Nutt,,Wisteria_Nutt,Fabaceae,,,Wisteria Nutt,,,,XX-0-NEU-19500507,BestMatch,9.42329,Exact,0,Wisteria Nutt,Wisteria Nutt.,Wisteria,9CMFZ,Wisteria Nutt.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Wisteria,
Artemisia_borealis_PalL,,Artemisia_borealis_PalL,Compositae,,,Artemisia borealis PalL,,,,CH-0-BERN-20210405,BestMatch,9.42260,Exact,0,Artemisia borealis PalL,Artemisia borealis Liou,Artemisia borealis,urn:lsid:marinespecies.org:taxname:1133923,Artemisia borealis Liou,false,9,WoRMS,Biota|Plantae|Viridiplantae|Streptophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Compositae|Asteroideae|Anthemideae|Artemisiinae|Artemisia|Artemisia borealis,
Artemisia_vallesiaca_AlL,,Artemisia_vallesiaca_AlL,Compositae,,,Artemisia vallesiaca AlL,,,,CH-0-BERN-20110234,BestMatch,9.41145,Exact,0,Artemisia vallesiaca AlL,Artemisia vallesiaca,Artemisia vallesiaca,547986,Artemisia vallesiaca,false,180,iNaturalist,Plantae|Tracheophyta|Angiospermae|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Artemisiinae|Artemisia|Seriphidium|Artemisia vallesiaca,
Artemisia_absinthium_L,,Artemisia_absinthium_L,Compositae,,,Artemisia absinthium L,,,,CH-0-NEU-20210475,BestMatch,9.42329,Exact,0,Artemisia absinthium L,Artemisia absinthium L.,Artemisia absinthium,GVZC,Artemisia absinthium L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Artemisiinae|Artemisia|Artemisia absinthium,
Artemisia_absinthium_L,,Artemisia_absinthium_L,Compositae,,,Artemisia absinthium L,,,,CH-0-NEU-20210476,BestMatch,9.42329,Exact,0,Artemisia absinthium L,Artemisia absinthium L.,Artemisia absinthium,GVZC,Artemisia absinthium L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Artemisiinae|Artemisia|Artemisia absinthium,
Artemisia_vallesiaca_AlL,,Artemisia_vallesiaca_AlL,Compositae,,,Artemisia vallesiaca AlL,,,,CH-0-NEU-20210477,BestMatch,9.41145,Exact,0,Artemisia vallesiaca AlL,Artemisia vallesiaca,Artemisia vallesiaca,547986,Artemisia vallesiaca,false,180,iNaturalist,Plantae|Tracheophyta|Angiospermae|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Artemisiinae|Artemisia|Seriphidium|Artemisia vallesiaca,
Artemisia_campestris_L,,Artemisia_campestris_L,Compositae,,,Artemisia campestris L,,,,CH-0-NEU-20210478,BestMatch,9.42329,Exact,0,Artemisia campestris L,Artemisia campestris L.,Artemisia campestris,GW62,Artemisia campestris L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Artemisiinae|Artemisia|Artemisia campestris,
Hypericum_patulum_Thunb,,Hypericum_patulum_Thunb,Hypericaceae,,,Hypericum patulum Thunb,,,,CN-0-NEU-19930607,BestMatch,9.42329,Exact,0,Hypericum patulum Thunb,Hypericum patulum Thunb.,Hypericum patulum,3NPYM,Hypericum patulum Thunb.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Hypericaceae|Hypericeae|Hypericum|Hypericum patulum,
Kadsura_japonica_L_Dunal,,Kadsura_japonica_L_Dunal,Schisandraceae,,,Kadsura japonica L Dunal,,,,XX-0-NEU-19970311,BestMatch,9.42226,Exact,0,Kadsura japonica L Dunal,Kadsura japonica Dunal 1817,Kadsura japonica,bare-name-008F761ED7D15DDFB2C90C2508802011,,false,194,Plazi,,
Koelreuteria_paniculata_Laxm,,Koelreuteria_paniculata_Laxm,Sapindaceae,,,Koelreuteria paniculata Laxm,,,,XX-0-NEU-19940133,BestMatch,9.42329,Exact,0,Koelreuteria paniculata Laxm,Koelreuteria paniculata Laxm.,Koelreuteria paniculata,3RBVV,Koelreuteria paniculata Laxm.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Sapindales|Sapindaceae|Sapindoideae|Koelreuterieae|Koelreuteria|Koelreuteria paniculata,
Lonicera_implexa_Aiton,,Lonicera_implexa_Aiton,Caprifoliaceae,,,Lonicera implexa Aiton,,,,FR-0-NEU-19940797,BestMatch,9.42329,Exact,0,Lonicera implexa Aiton,Lonicera implexa Aiton,Lonicera implexa,B3J5L,Lonicera implexa Aiton,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Dipsacales|Caprifoliaceae|Caprifolioideae|Lonicera|Lonicera implexa,
Lonicera_maackii_Rupr_Maxim,,Lonicera_maackii_Rupr_Maxim,Caprifoliaceae,,,Lonicera maackii Rupr Maxim,,,,KR-0-NEU-19940160,BestMatch,9.42088,Exact,0,Lonicera maackii Rupr Maxim,"Lonicera maackii Maxim., 1859",Lonicera maackii,51255,,false,4,NCBI,Dipsacales|Caprifoliaceae|Lonicera|Lonicera maackii,
Sorbus_commixta_HedL,,Sorbus_commixta_HedL,Rosaceae,,,Sorbus commixta HedL,,,,JP-0-NEU-19900783,BestMatch,9.41145,Exact,0,Sorbus commixta HedL,Sorbus commixta,Sorbus commixta,363884,Sorbus commixta,false,180,iNaturalist,Plantae|Tracheophyta|Angiospermae|Magnoliopsida|Rosales|Rosaceae|Amygdaloideae|Maleae|Sorbus|Sorbus commixta,
Wisteria_floribunda_Willd_DC,,Wisteria_floribunda_Willd_DC,Fabaceae,,,Wisteria floribunda Willd DC,,,,JP-0-NEU-19940783,BestMatch,9.42226,Exact,0,Wisteria floribunda Willd DC,Wisteria floribunda DC.,Wisteria floribunda,bare-name-039CAE2CE427FFD7A9BAFC80FB818BD6,,false,194,Plazi,,
Poliothyrsis_sinensis_Oliv,,Poliothyrsis_sinensis_Oliv,Salicaceae,,,Poliothyrsis sinensis Oliv,,,,CN-0-FRIBG-20090248,BestMatch,9.42329,Exact,0,Poliothyrsis sinensis Oliv,Poliothyrsis sinensis Oliv.,Poliothyrsis sinensis,4KY7F,Poliothyrsis sinensis Oliv.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Salicaceae|Saliceae|Poliothyrsis|Poliothyrsis sinensis,
Sorbus_mougeotii_Soy_WilL_and_Godr,,Sorbus_mougeotii_Soy_WilL_and_Godr,Rosaceae,,,Sorbus mougeotii Soy WilL and Godr,,,,CH-0-NEU-19910421,BestMatch,9.41461,Exact,0,Sorbus mougeotii Soy WilL and Godr,Sorbus mougeotii Soy.-Will. & Godr.,Sorbus mougeotii,4YBHV|3JZCY|4YBHV,Hedlundia mougeotii (Soy.-Will. & Godr.) Sennikov & Kurtto,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Amygdaloideae|Maleae|Malinae|Hedlundia|Hedlundia mougeotii,
Sedum_kamtschaticum_Fisch_and_CA_Mey,,Sedum_kamtschaticum_Fisch_and_CA_Mey,NA,,,Sedum kamtschaticum Fisch and CA Mey,,,,RU-0-NEU-19700684,BestMatch,9.42226,Exact,0,Sedum kamtschaticum Fisch and CA Mey,Sedum kamtschaticum Fisch. & Mey.,Sedum kamtschaticum,834fe9a1-904b-5c0e-a216-4c5e4363eea2|593588|834fe9a1-904b-5c0e-a216-4c5e4363eea2,,true,2,Wikispecies,Phedimus kamtschaticus,
Euonymus_alatus_Thunb_Siebold,,Euonymus_alatus_Thunb_Siebold,Celastraceae,,,Euonymus alatus Thunb Siebold,,,,JP-0-NEU-19940187,BestMatch,9.42226,Exact,0,Euonymus alatus Thunb Siebold,Euonymus alatus Siebold,Euonymus alatus,bare-name-039CAE2CE439FFC9A9BAFB73FC4F8DD9,,false,194,Plazi,,
Coriaria_japonica_A_Gray,,Coriaria_japonica_A_Gray,Coriariaceae,,,Coriaria japonica A Gray,,,,XX-0-NEU-19960291,BestMatch,9.42329,Exact,0,Coriaria japonica A Gray,Coriaria japonica A.Gray,Coriaria japonica,6B3F3,Coriaria japonica A.Gray,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Cucurbitales|Coriariaceae|Coriaria|Coriaria japonica,
Cocculus_orbiculatus_L_DC,,Cocculus_orbiculatus_L_DC,Menispermaceae,,,Cocculus orbiculatus L DC,,,,XX-0-NEU-19500511,BestMatch,9.42088,Exact,0,Cocculus orbiculatus L DC,Cocculus orbiculatus DC.,Cocculus orbiculatus,MP0152,,false,116,Gaoligong Shan Medicinal Plants Checklist,,
Triosteum_pinnatifidum_Maxim,,Triosteum_pinnatifidum_Maxim,Caprifoliaceae,,,Triosteum pinnatifidum Maxim,,,,CN-0-NEU-19950028,BestMatch,9.42329,Exact,0,Triosteum pinnatifidum Maxim,Triosteum pinnatifidum Maxim.,Triosteum pinnatifidum,58WP3,Triosteum pinnatifidum Maxim.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Dipsacales|Caprifoliaceae|Caprifolioideae|Triosteum|Triosteum pinnatifidum,
Amorpha_fruticosa_L,,Amorpha_fruticosa_L,Fabaceae,,,Amorpha fruticosa L,,,,XX-0-NEU-19850251,BestMatch,9.42329,Exact,0,Amorpha fruticosa L,Amorpha fruticosa L.,Amorpha fruticosa,CX4J,Amorpha fruticosa L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Amorpha|Amorpha fruticosa,
Aralia_elata_Miq_Seem,,Aralia_elata_Miq_Seem,Araliaceae,,,Aralia elata Miq Seem,,,,JP-0-NEU-19940173,BestMatch,9.42226,Exact,0,Aralia elata Miq Seem,Aralia elata Seem.,Aralia elata,bare-name-41F6737A3A7E690B39DBAC11EE524990,,false,194,Plazi,,
