scientific_name,taxon_level,taxon_rank,taxon_rank_source,source_species_count,path_depth_min,path_depth_max,example_species,example_classification_path
Coleoptera,higher_taxon,genus,path_depth,660,4,12,Coccinella septempunctata,Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Holometabola|Coleoptera|Polyphaga|Cucujiformia|Coccinelloidea|Coccinellidae|Coccinellinae|Coccinellini|Coccinella|Coccinella septempunctata
Coriaria,higher_taxon,genus,path_depth,1,4,4,Coriaria nepalensis,Cucurbitales|Coriariaceae|Coriaria|Coriaria nepalensis
Cyanobacteriota,higher_taxon,genus,path_depth,8,4,4,Microcystis aeruginosa,Bacteria|Bacillati|Cyanobacteriota|Cyanophyceae|Chroococcales|Microcystaceae|Microcystis|Microcystis aeruginosa
Dacrymycetes,higher_taxon,class,suffix,7,4,5,Dacrymyces spathularia,Eukaryota|Fungi|Basidiomycota|Dacrymycetes|Dacrymycetales|Dacrymycetaceae|Dacrymyces|Dacrymyces spathularia
Entomophthoromycota,higher_taxon,phylum,suffix,2,4,4,Entomophaga grylli,Eukaryota|Fungi|Entomophthoromycota|Entomophthoromycetes|Entomophthorales|Entomophthoraceae|Entomophaga|Entomophaga grylli
Euglenida,higher_taxon,genus,path_depth,1,4,4,Phacus circulatus,Protozoa|Euglenozoa|Euglenida|Euglenales|Phacaceae|Phacus|Phacus circulatus
Euglenophyceae,higher_taxon,tribe,suffix,4,4,4,Trachelomonas hispida,Protozoa|Euglenophycota|Euglenophyceae|Euglenales|Euglenaceae|Trachelomonas|Trachelomonas hispida
Halvaria,higher_taxon,genus,path_depth,12,4,4,Aulacoseira granulata,Chromista|Harosa|Halvaria|Heterokonta|Ochrophyta|Bacillariophyceae|Coscinodiscophycidae|Aulacoseirales|Aulacoseiraceae|Aulacoseira|Aulacoseira granulata
Hemiptera,higher_taxon,genus,path_depth,390,4,12,Macrocheraia grandis,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hemiptera|Heteroptera|Pentatomomorpha|Pyrrhocoroidea|Largidae|Physopeltinae|Lohitini|Macrocheraia|Macrocheraia grandis
Heterokontophyta,higher_taxon,phylum,suffix,1,4,4,Odontidium mesodon,Biota|Chromista|Heterokontophyta|Bacillariophytina|Bacillariophyceae|Bacillariophycidae||Odontidium|Odontidium mesodon
Hexapoda,higher_taxon,genus,path_depth,3630,4,7,Coccinella septempunctata,Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Holometabola|Coleoptera|Polyphaga|Cucujiformia|Coccinelloidea|Coccinellidae|Coccinellinae|Coccinellini|Coccinella|Coccinella septempunctata
Hydrodictyaceae,higher_taxon,family,suffix,6,4,9,Pediastrum duplex,Plantae|Viridiplantae|Chlorophyta|Chlorophyta|Chlorophytina|Chlorophyceae|Sphaeropleales|Hydrodictyaceae|Pediastrum|Pediastrum duplex
Hymenoptera,higher_taxon,genus,path_depth,210,4,12,Apis cerana,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hymenoptera|Apocrita|Aculeata|Apoidea|Apidae|Apinae|Apini|Apis|Apis cerana
Lecanoromycetes,higher_taxon,class,suffix,107,4,6,Usnea longissima,Eukaryota|Fungi|Ascomycota|Lecanoromycetes|Lecanorales|Parmeliaceae|Dolichousnea|Dolichousnea longissima
Maesa,higher_taxon,genus,path_depth,4,4,10,Maesa chisia,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Primulaceae|Maesoideae|Maesa|Maesa chisia
Magnolia,higher_taxon,genus,path_depth,13,4,10,Magnolia campbellii,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Magnoliales|Magnoliaceae|Magnolioideae|Magnolia|Magnolia campbellii
Mammalia,higher_taxon,genus,path_depth,119,4,9,Macaca mulatta,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Cercopithecinae|Papionini|Macaca|Macaca mulatta
Mollusca,higher_taxon,genus,path_depth,29,4,4,Lissachatina fulica,Eukaryota|Animalia|Mollusca|Gastropoda|Heterobranchia|Euthyneura|Tectipleura|Eupulmonata|Achatinoidea|Achatinidae|Achatininae|Achatinini|Lissachatina|Lissachatina fulica
Mucoromycota,higher_taxon,phylum,suffix,1,4,4,Spinellus fusiger,Eukaryota|Fungi|Mucoromycota|Mucoromycetes|Mucorales|Phycomycetaceae|Spinellus|Spinellus fusiger
Mycetozoa,higher_taxon,genus,path_depth,7,4,4,Ceratiomyxa fruticulosa,Eukaryota|Protozoa|Mycetozoa|Protosteliomycetes|Ceratiomyxales|Ceratiomyxaceae|Ceratiomyxa|Ceratiomyxa fruticulosa
Oomycota,higher_taxon,phylum,suffix,1,4,4,Pseudoperonospora cubensis,Eukaryota|Chromista|Oomycota|Peronosporea|Peronosporales|Peronosporaceae|Pseudoperonospora|Pseudoperonospora cubensis
Pezizomycotina,higher_taxon,genus,path_depth,12,4,5,Pleopsidium flavum,Fungi|Ascomycota|Pezizomycotina|Lecanoromycetes|Acarosporomycetidae|Acarosporales|Acarosporaceae|Pleopsidium|Pleopsidium flavum
Platyhelminthes,higher_taxon,genus,path_depth,4,4,4,Bipalium kewense,Eukaryota|Animalia|Platyhelminthes|Rhabditophora|Tricladida|Continenticola|Geoplanoidea|Geoplanidae|Bipaliinae|Bipalium|Bipalium kewense
Polypodiopsida,higher_taxon,class,suffix,202,4,6,Pteridium revolutum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Dennstaedtiaceae|Hypolepidoideae|Pteridium|Pteridium aquilinum|Pteridium aquilinum wightianum
Proteobacteria,higher_taxon,genus,path_depth,1,4,4,Xanthomonas campestris,Bacteria|Negibacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Xanthomonas|Xanthomonas campestris
Protostomia,higher_taxon,genus,path_depth,122,4,4,Coccinella septempunctata,Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Holometabola|Coleoptera|Polyphaga|Cucujiformia|Coccinelloidea|Coccinellidae|Coccinellinae|Coccinellini|Coccinella|Coccinella septempunctata
Pteridobiotina,higher_taxon,genus,path_depth,3677,4,4,Rhododendron arboreum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Ericaceae|Ericoideae|Rhodoreae|Rhododendron|Rhododendron arboreum
Pyrrophycophyta,higher_taxon,phylum,suffix,1,4,4,Peridiniopsis borgei,Chromista|Chromista|Pyrrophycophyta|Dinophyceae|Peridiniales|Glenodiniaceae|Peridiniopsis|Peridiniopsis borgei
Reptilia,higher_taxon,genus,path_depth,93,4,9,Crocodylus palustris,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Reptilia|Crocodylia|Crocodylidae|Crocodylus|Crocodylus palustris
Rhododendron,higher_taxon,genus,path_depth,32,4,11,Rhododendron arboreum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Ericaceae|Ericoideae|Rhodoreae|Rhododendron|Rhododendron arboreum
Rhodophyta,higher_taxon,phylum,suffix,1,4,4,Batrachospermum gelatinosum,Plantae|Biliphyta|Rhodophyta|Eurhodophytina|Florideophyceae|Nemaliophycidae|Batrachospermales|Batrachospermaceae|Batrachospermum|Batrachospermum gelatinosum
Rotifera,higher_taxon,genus,path_depth,1,4,4,Mniobia russeola,Eukaryota|Animalia|Rotifera|Eurotatoria|Bdelloidea|Philodinida|Philodinidae|Mniobia|Mniobia russeola
Streptophyta,higher_taxon,phylum,suffix,36,4,4,Opuntia monacantha,Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Caryophyllanae|Caryophyllales|Cactaceae|Opuntia|Opuntia monacantha
Trebouxiophyceae,higher_taxon,tribe,suffix,4,4,7,Apatococcus lobatus,Plantae|Chlorophyta|Trebouxiophyceae|Chlorellales|Chlorellaceae|Apatococcus|Apatococcus lobatus
Ulvophyceae,higher_taxon,tribe,suffix,4,4,7,Trentepohlia aurea,Plantae|Viridiplantae|Chlorophyta|Chlorophyta|Chlorophytina|Ulvophyceae|Trentepohliales|Trentepohliaceae|Trentepohlia|Trentepohlia aurea
Vertebrata,higher_taxon,genus,path_depth,973,4,5,Macaca mulatta,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Cercopithecinae|Papionini|Macaca|Macaca mulatta
Zygnematophyceae,higher_taxon,tribe,suffix,4,4,4,Closterium submoniliferum,Plantae|Charophyta|Zygnematophyceae|Zygnematales|Closteriaceae|Closterium|Closterium submoniliferum
Agaricales,higher_taxon,order,suffix,178,5,7,Coprinellus disseminatus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Psathyrellaceae|Coprinellus|Coprinellus disseminatus
Anthozoa,higher_taxon,genus,path_depth,1,5,5,Astraea lobata,Eukaryota|Animalia|Cnidaria|Anthozoa|Hexacorallia|Scleractinia|Vacatina|Merulinidae|Goniastrea|Goniastrea stelligera
Arachnida,higher_taxon,genus,path_depth,160,5,8,Trichonephila clavata,Eukaryota|Animalia|Arthropoda|Chelicerata|Arachnida|Araneae|Araneidae|Trichonephila|Trichonephila clavata
Arthoniales,higher_taxon,order,suffix,1,5,5,Cryptothecia striata,Fungi|Ascomycota|Arthoniomycetes|Arthoniales|Arthoniaceae|Cryptothecia striata
Bacillariophycidae,higher_taxon,family,suffix,11,5,8,Eunotia bilunaris,Chromista|Harosa|Halvaria|Heterokonta|Ochrophyta|Bacillariophyceae|Bacillariophycidae|Eunotiales|Eunotiaceae|Eunotia|Eunotia bilunaris
Bacillariophytina,higher_taxon,genus,path_depth,1,5,5,Odontidium mesodon,Biota|Chromista|Heterokontophyta|Bacillariophytina|Bacillariophyceae|Bacillariophycidae||Odontidium|Odontidium mesodon
Bactridium,higher_taxon,genus,path_depth,1,5,5,Bactridium flavum,Eukaryota|Fungi|Ascomycota|Bactridium|Bactridium flavum
Bivalvia,higher_taxon,genus,path_depth,5,5,5,Lamellidens marginalis,Eukaryota|Animalia|Mollusca|Bivalvia|Autobranchia|Heteroconchia|Palaeoheterodonta|Parreysiinae|Lamellidentini|Lamellidens|Lamellidens marginalis
Byrrhidae,higher_taxon,family,suffix,2,5,16,Byrrhus pilula,Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Holometabola|Coleoptera|Polyphaga|Elateriformia|Byrrhoidea|Byrrhidae|Byrrhinae|Byrrhini|Byrrhus|Byrrhus pilula
Candelariomycetes,higher_taxon,class,suffix,4,5,5,Candelariella rosulans,Eukaryota|Fungi|Ascomycota|Candelariomycetes|Candelariales|Candelariaceae|Candelariella|Candelariella rosulans
Charales,higher_taxon,order,suffix,2,5,8,Chara vulgaris,Plantae|Viridiplantae|Streptophyta|Charophyta|Charophyta|Charophyceae|Charales|Characeae|Chara|Chara vulgaris
Chiroptera,higher_taxon,genus,path_depth,17,5,12,Pteropus medius,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Mammalia|Theria|Eutheria|Chiroptera|Yinpterochiroptera|Pteropodidae|Pteropodinae|Pteropodini|Pteropus|Pteropus medius
Chlamydomonadales,higher_taxon,order,suffix,2,5,8,Pseudosphaerocystis lacustris,Plantae|Chlorophyta|Chlorophyceae|Chlamydomonadales|Palmellopsidaceae|Pseudosphaerocystis|Pseudosphaerocystis lacustris
Chlorellales,higher_taxon,order,suffix,3,5,8,Apatococcus lobatus,Plantae|Chlorophyta|Trebouxiophyceae|Chlorellales|Chlorellaceae|Apatococcus|Apatococcus lobatus
Chrysomelidae,higher_taxon,family,suffix,150,5,16,Monolepta signata,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Coleoptera|Polyphaga|Cucujiformia|Chrysomeloidea|Chrysomelidae|Galerucinae|Luperini|Luperina|Monolepta|Monolepta signata
Crustacea,higher_taxon,genus,path_depth,12,5,5,Porcellionides pruinosus,Eukaryota|Animalia|Arthropoda|Crustacea|Malacostraca|Isopoda|Oniscidea|Orthogonopoda|Crinocheta|Porcellionides|Porcellionides pruinosus
Cyanophyceae,higher_taxon,tribe,suffix,8,5,5,Microcystis aeruginosa,Bacteria|Bacillati|Cyanobacteriota|Cyanophyceae|Chroococcales|Microcystaceae|Microcystis|Microcystis aeruginosa
Dacrymycetales,higher_taxon,order,suffix,7,5,6,Dacrymyces spathularia,Eukaryota|Fungi|Basidiomycota|Dacrymycetes|Dacrymycetales|Dacrymycetaceae|Dacrymyces|Dacrymyces spathularia
Dinophyceae,higher_taxon,tribe,suffix,1,5,5,Peridiniopsis borgei,Chromista|Chromista|Pyrrophycophyta|Dinophyceae|Peridiniales|Glenodiniaceae|Peridiniopsis|Peridiniopsis borgei
Dothideomycetes,higher_taxon,class,suffix,3,5,5,Diplodia tumefaciens,Eukaryota|Fungi|Ascomycota|Dothideomycetes|Botryosphaeriales|Botryosphaeriaceae|Diplodia|Diplodia tumefaciens
Ecdysozoa,higher_taxon,genus,path_depth,122,5,5,Coccinella septempunctata,Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Holometabola|Coleoptera|Polyphaga|Cucujiformia|Coccinelloidea|Coccinellidae|Coccinellinae|Coccinellini|Coccinella|Coccinella septempunctata
Embryophyta,higher_taxon,phylum,suffix,2,5,5,Opuntia monacantha,Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Caryophyllanae|Caryophyllales|Cactaceae|Opuntia|Opuntia monacantha
Entomophthoromycetes,higher_taxon,class,suffix,2,5,5,Entomophaga grylli,Eukaryota|Fungi|Entomophthoromycota|Entomophthoromycetes|Entomophthorales|Entomophthoraceae|Entomophaga|Entomophaga grylli
Euglenales,higher_taxon,order,suffix,5,5,5,Trachelomonas hispida,Protozoa|Euglenophycota|Euglenophyceae|Euglenales|Euglenaceae|Trachelomonas|Trachelomonas hispida
Eurhodophytina,higher_taxon,genus,path_depth,1,5,5,Batrachospermum gelatinosum,Plantae|Biliphyta|Rhodophyta|Eurhodophytina|Florideophyceae|Nemaliophycidae|Batrachospermales|Batrachospermaceae|Batrachospermum|Batrachospermum gelatinosum
Eurotatoria,higher_taxon,genus,path_depth,1,5,5,Mniobia russeola,Eukaryota|Animalia|Rotifera|Eurotatoria|Bdelloidea|Philodinida|Philodinidae|Mniobia|Mniobia russeola
Eurotiomycetes,higher_taxon,class,suffix,2,5,5,Dermatocarpon miniatum,Eukaryota|Fungi|Ascomycota|Eurotiomycetes|Verrucariales|Verrucariaceae|Dermatocarpon|Dermatocarpon miniatum
Fragilariophycidae,higher_taxon,family,suffix,3,5,8,Ulnaria ulna,Chromista|Ochrophyta|Bacillariophyceae|Fragilariophycidae|Licmophorales|Ulnariaceae|Ulnaria|Ulnaria ulna
Gammaproteobacteria,higher_taxon,genus,path_depth,1,5,5,Xanthomonas campestris,Bacteria|Negibacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Xanthomonas|Xanthomonas campestris
Gastropoda,higher_taxon,genus,path_depth,24,5,5,Lissachatina fulica,Eukaryota|Animalia|Mollusca|Gastropoda|Heterobranchia|Euthyneura|Tectipleura|Eupulmonata|Achatinoidea|Achatinidae|Achatininae|Achatinini|Lissachatina|Lissachatina fulica
Heterokonta,higher_taxon,genus,path_depth,12,5,5,Aulacoseira granulata,Chromista|Harosa|Halvaria|Heterokonta|Ochrophyta|Bacillariophyceae|Coscinodiscophycidae|Aulacoseirales|Aulacoseiraceae|Aulacoseira|Aulacoseira granulata
Hirudinea,higher_taxon,genus,path_depth,6,5,6,Haemadipsa zeylanica,Biota|Animalia|Annelida|Clitellata|Hirudinea|Euhirudinea|Arhynchobdellida|Hirudiniformes|Haemadipsidae|Haemadipsa|Haemadipsa zeylanica
Hydrozoa,higher_taxon,genus,path_depth,2,5,5,Bougainvillia platygaster,Eukaryota|Animalia|Cnidaria|Hydrozoa|Hydroidolina|Anthoathecata|Filifera|Bougainvilliidae|Bougainvillia|Bougainvillia platygaster
Hypnales,higher_taxon,order,suffix,27,5,9,Actinothuidium hookeri,Eukaryota|Plantae|Bryobiotina|Bryophyta|Bryopsida|Bryidae|Hypnanae|Hypnales|Helodiaceae|Actinothuidium|Actinothuidium hookeri
Laboulbeniomycetes,higher_taxon,class,suffix,1,5,5,Laboulbenia pheropsophi,Eukaryota|Fungi|Ascomycota|Laboulbeniomycetes|Laboulbeniales|Laboulbeniaceae|Laboulbenia|Laboulbenia pheropsophi
Lecanorales,higher_taxon,order,suffix,48,5,8,Usnea longissima,Eukaryota|Fungi|Ascomycota|Lecanoromycetes|Lecanorales|Parmeliaceae|Dolichousnea|Dolichousnea longissima
Leotiomycetes,higher_taxon,class,suffix,11,5,5,Dicephalospora rufocornea,Eukaryota|Fungi|Ascomycota|Leotiomycetes|Helotiales|Helotiaceae|Dicephalospora|Dicephalospora rufocornea
Magnoliopsida,higher_taxon,class,suffix,2750,5,8,Rhododendron arboreum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Ericaceae|Ericoideae|Rhodoreae|Rhododendron|Rhododendron arboreum
Marchantiophyta,higher_taxon,phylum,suffix,17,5,5,Reboulia hemisphaerica,Eukaryota|Plantae|Bryobiotina|Marchantiophyta|Marchantiopsida|Marchantiidae|Marchantiales|Aytoniaceae|Reboulia|Reboulia hemisphaerica
Mucoromycetes,higher_taxon,class,suffix,1,5,5,Spinellus fusiger,Eukaryota|Fungi|Mucoromycota|Mucoromycetes|Mucorales|Phycomycetaceae|Spinellus|Spinellus fusiger
Myriapoda,higher_taxon,genus,path_depth,20,5,7,Oxidus gracilis,Eukaryota|Animalia|Arthropoda|Myriapoda|Diplopoda|Chilognatha|Helminthomorpha|Eugnatha|Merocheta|Oxidus|Oxidus gracilis
Myxomycetes,higher_taxon,class,suffix,6,5,5,Reticularia lycoperdon,Eukaryota|Protozoa|Mycetozoa|Myxomycetes|Cribrariales|Tubiferaceae|Reticularia|Reticularia lycoperdon
Odonata,higher_taxon,genus,path_depth,131,5,7,Crocothemis servilia,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Odonata|Anisoptera|Libelluloidea|Libellulidae|Crocothemis|Crocothemis servilia
Ophioglossidae,higher_taxon,family,suffix,1,5,5,Japanobotrychum lanuginosum,Plantae|Tracheophyta|Polypodiopsida|Ophioglossidae|Ophioglossales|Ophioglossaceae|Botrychioideae|Japanobotrychum|Japanobotrychum lanuginosum
Passeriformes,higher_taxon,order,suffix,396,5,10,Pycnonotus cafer,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Aves|Passeriformes|Pycnonotidae|Pycnonotus|Pycnonotus cafer
Peltigerales,higher_taxon,order,suffix,15,5,8,Collema subflaccidum,Eukaryota|Fungi|Ascomycota|Lecanoromycetes|Peltigerales|Collemataceae|Collema|Collema subflaccidum
Pentatomidae,higher_taxon,family,suffix,61,5,16,Nezara viridula,Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Acercaria|Hemiptera|Heteroptera|Pentatomomorpha|Pentatomoidea|Pentatomidae|Pentatominae|Pentatomini|Nezara|Nezara viridula
Peronosporea,higher_taxon,genus,path_depth,1,5,5,Pseudoperonospora cubensis,Eukaryota|Chromista|Oomycota|Peronosporea|Peronosporales|Peronosporaceae|Pseudoperonospora|Pseudoperonospora cubensis
Pezizomycetes,higher_taxon,class,suffix,10,5,5,Aleuria aurantia,Eukaryota|Fungi|Ascomycota|Pezizomycetes|Pezizales|Pyronemataceae|Aleuria|Aleuria aurantia
Phallales,higher_taxon,order,suffix,10,5,6,Phallus calongei,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Phallales|Phallaceae|Phallus|Phallus calongei
Prasiolales,higher_taxon,order,suffix,1,5,5,Prasiola formosana,Plantae|Chlorophyta|Trebouxiophyceae|Prasiolales|Prasiolaceae|Prasiola|Prasiola formosana
Protosteliomycetes,higher_taxon,class,suffix,1,5,5,Ceratiomyxa fruticulosa,Eukaryota|Protozoa|Mycetozoa|Protosteliomycetes|Ceratiomyxales|Ceratiomyxaceae|Ceratiomyxa|Ceratiomyxa fruticulosa
Pseudopediastrum,higher_taxon,genus,path_depth,1,5,5,Pseudopediastrum boryanum,Chlorophyta|Chlorophyceae|Hydrodictyaceae|Pseudopediastrum
Pucciniomycetes,higher_taxon,class,suffix,5,5,5,Puccinia recondita,Eukaryota|Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Pucciniaceae|Puccinia|Puccinia recondita
Rhabditophora,higher_taxon,genus,path_depth,4,5,5,Bipalium kewense,Eukaryota|Animalia|Platyhelminthes|Rhabditophora|Tricladida|Continenticola|Geoplanoidea|Geoplanidae|Bipaliinae|Bipalium|Bipalium kewense
Russulales,higher_taxon,order,suffix,27,5,6,Russula atropurpurea,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Russulales|Russulaceae|Russula|Russula atropurpurea
Scoliidae,higher_taxon,family,suffix,11,5,11,Campsomeriella collaris,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Hymenoptera|Apocrita|Aculeata|Scolioidea|Scoliidae|Campsomerini|Campsomeriella|Campsomeriella|Campsomeriella collaris
Sordariomycetes,higher_taxon,class,suffix,22,5,5,Cordyceps cicadae,Eukaryota|Fungi|Ascomycota|Sordariomycetes|Cordycipitaceae|Isaria|Isaria cicadae
Sphaeropleales,higher_taxon,order,suffix,16,5,8,Pediastrum duplex,Plantae|Viridiplantae|Chlorophyta|Chlorophyta|Chlorophytina|Chlorophyceae|Sphaeropleales|Hydrodictyaceae|Pediastrum|Pediastrum duplex
Squamata,higher_taxon,genus,path_depth,80,5,10,Calotes versicolor,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Reptilia|Squamata|Iguania|Agamidae|Draconinae|Calotes|Calotes versicolor
Tremellomycetes,higher_taxon,class,suffix,6,5,5,Tremella mesenterica,Eukaryota|Fungi|Basidiomycota|Tremellomycetes|Tremellales|Tremellaceae|Tremella|Tremella mesenterica
Trentepohliales,higher_taxon,order,suffix,3,5,8,Trentepohlia aurea,Plantae|Viridiplantae|Chlorophyta|Chlorophyta|Chlorophytina|Ulvophyceae|Trentepohliales|Trentepohliaceae|Trentepohlia|Trentepohlia aurea
Ustilaginomycetes,higher_taxon,class,suffix,1,5,5,Ustilago tritici,Eukaryota|Fungi|Basidiomycota|Ustilaginomycetes|Ustilaginales|Ustilaginaceae|Ustilago|Ustilago tritici
Zygnematales,higher_taxon,order,suffix,6,5,8,Teilingia granulata,Plantae|Viridiplantae|Streptophyta|Charophyta|Charophyta|Conjugatophyceae|Zygnematales|Zygnemataceae|Teilingia|Teilingia granulata
Acari,higher_taxon,genus,path_depth,2,6,6,Aceria cephalonea,Animalia|Arthropoda|Chelicerata|Arachnida|Acari|Acariformes|Sarcoptiformes|Endeostigmata|Eriophyoidea|Eriophyidae|Eriophyinae|Aceriini|Aceria|Aceria cephalonea
Acarosporales,higher_taxon,order,suffix,3,6,7,Pleopsidium flavum,Fungi|Ascomycota|Pezizomycotina|Lecanoromycetes|Acarosporomycetidae|Acarosporales|Acarosporaceae|Pleopsidium|Pleopsidium flavum
Acarosporomycetidae,higher_taxon,family,suffix,1,6,6,Pleopsidium flavum,Fungi|Ascomycota|Pezizomycotina|Lecanoromycetes|Acarosporomycetidae|Acarosporales|Acarosporaceae|Pleopsidium|Pleopsidium flavum
Acrocephalidae,higher_taxon,family,suffix,5,6,11,Acrocephalus dumetorum,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Aves|Passeriformes|Acrocephalidae|Acrocephalus|Acrocephalus dumetorum
Agaricomycetidae,higher_taxon,family,suffix,6,6,6,Leucocoprinus atrodiscus,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Agaricineae|Agaricaceae|Leucocoprineae|Leucocoprinus|Melanotrichae|Leucocoprinus atrodiscus
Amphisphaeriales,higher_taxon,order,suffix,1,6,6,Pestalotiopsis funerea,Eukaryota|Fungi|Ascomycota|Sordariomycetes|Amphisphaeriales|Pestalotiopsidaceae|Pestalotiopsis|Pestalotiopsis funerea
Andreaeopsida,higher_taxon,class,suffix,2,6,6,Andreaea rothii,Eukaryota|Plantae|Bryobiotina|Bryophyta|Andreaeopsida|Andreaeales|Andreaeaceae|Andreaea|Andreaea rothii
Araneae,higher_taxon,tribe,suffix,143,6,9,Trichonephila clavata,Eukaryota|Animalia|Arthropoda|Chelicerata|Arachnida|Araneae|Araneidae|Trichonephila|Trichonephila clavata
Arthoniaceae,higher_taxon,family,suffix,1,6,6,Cryptothecia striata,Fungi|Ascomycota|Arthoniomycetes|Arthoniales|Arthoniaceae|Cryptothecia striata
Asterales,higher_taxon,order,suffix,326,6,7,Ageratum houstonianum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Eupatorieae|Ageratinae|Ageratum|Ageratum houstonianum
Atheliales,higher_taxon,order,suffix,1,6,6,Hypochnella violacea,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Atheliales|Atheliaceae|Hypochnella|Hypochnella violacea
Auriculariales,higher_taxon,order,suffix,5,6,6,Auricularia polytricha,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Auriculariales|Auriculariaceae|Auricularia|Auricularia nigricans
Autobranchia,higher_taxon,genus,path_depth,5,6,6,Lamellidens marginalis,Eukaryota|Animalia|Mollusca|Bivalvia|Autobranchia|Heteroconchia|Palaeoheterodonta|Parreysiinae|Lamellidentini|Lamellidens|Lamellidens marginalis
Bdelloidea,higher_taxon,genus,path_depth,1,6,6,Mniobia russeola,Eukaryota|Animalia|Rotifera|Eurotatoria|Bdelloidea|Philodinida|Philodinidae|Mniobia|Mniobia russeola
Boletales,higher_taxon,order,suffix,25,6,7,Scleroderma citrinum,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Boletales|Sclerodermataceae|Scleroderma|Scleroderma citrinum
Botryosphaeriales,higher_taxon,order,suffix,1,6,6,Diplodia tumefaciens,Eukaryota|Fungi|Ascomycota|Dothideomycetes|Botryosphaeriales|Botryosphaeriaceae|Diplodia|Diplodia tumefaciens
Caenogastropoda,higher_taxon,genus,path_depth,8,6,6,Brotia costula,Eukaryota|Animalia|Mollusca|Gastropoda|Caenogastropoda|Cerithioidea|Pachychilidae|Brotia|Brotia costula
Caliciales,higher_taxon,order,suffix,16,6,6,Dimelaena oreina,Eukaryota|Fungi|Ascomycota|Lecanoromycetes|Caliciales|Caliciaceae|Dimelaena|Dimelaena oreina
Campephagidae,higher_taxon,family,suffix,10,6,11,Pericrocotus ethologus,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Aves|Passeriformes|Campephagidae|Pericrocotus|Pericrocotus ethologus
Candelariales,higher_taxon,order,suffix,4,6,6,Candelariella rosulans,Eukaryota|Fungi|Ascomycota|Candelariomycetes|Candelariales|Candelariaceae|Candelariella|Candelariella rosulans
