scientific_name,taxon_level,taxon_rank,taxon_rank_source,source_species_count,path_depth_min,path_depth_max,example_species,example_classification_path,Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
Chilocorinae,higher_taxon,subfamily,suffix,1,12,12,Parexochomus nigromaculatus,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Coleoptera|Polyphaga|Cucujiformia|Coccinelloidea|Coccinellidae|Chilocorinae|Chilocorini|Parexochomus|Parexochomus nigromaculatus,BestMatch,9.41145,Exact,0,Chilocorinae,Chilocorinae Mulsant 1846,Chilocorinae,70496,Chilocorinae Mulsant 1846,false,172,PaleoBioDB,Arthropoda|Insecta|Coleoptera|Coccinellidae,
Chlaeniina,higher_taxon,genus,path_depth,8,12,13,Chlaenius bioculatus,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Adephaga|Carabidae|Licininae|Chlaeniini|Chlaeniina|Chlaenius|Chlaenius|Chlaenius bioculatus,BestMatch,9.41215,Exact,0,Chlaeniina,"Chlaeniina Brullé, 1834",Chlaeniina,8LTBQ,"Chlaeniina Brullé, 1834",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Adephaga|Carabidae|Licininae|Chlaeniini|Chlaeniina,
Chlidonias,higher_taxon,genus,path_depth,2,12,12,Chlidonias hybrida,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Aves|Charadriiformes|Laridae|Chlidonias|Chlidonias hybrida,BestMatch,9.41215,Exact,0,Chlidonias,"Chlidonias Rafinesque, 1822",Chlidonias,62M8H,"Chlidonias Rafinesque, 1822",false,1,Catalogue of Life,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Aves|Charadriiformes|Laridae|Chlidonias,
Chloriontinae,higher_taxon,subfamily,suffix,1,12,12,Chlorion lobatum,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hymenoptera|Apocrita|Aculeata|Apoidea|Sphecidae|Chloriontinae|Chlorion|Chlorion lobatum,BestMatch,9.41215,Exact,0,Chloriontinae,"Chloriontinae Fernald, 1905",Chloriontinae,JC3,"Chloriontinae Fernald, 1905",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hymenoptera|Apocrita|Aculeata|Apoidea|Sphecidae|Chloriontinae,
Chlorocryptus,higher_taxon,genus,path_depth,1,12,12,Chlorocryptus purpuratus,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hymenoptera|Apocrita|Terebrantes|Ichneumonoidea|Ichneumonidae|Chlorocryptus|Chlorocryptus purpuratus,BestMatch,9.41215,Exact,0,Chlorocryptus,Chlorocryptus,Chlorocryptus,3NN7,Chlorocryptus,false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hymenoptera|Apocrita|Terebrantes|Ichneumonoidea|Ichneumonidae|Chlorocryptus,
Chloropsis,higher_taxon,genus,path_depth,2,12,12,Chloropsis hardwickii,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Aves|Passeriformes|Chloropseidae|Chloropsis|Chloropsis hardwickii,BestMatch,9.41215,Exact,0,Chloropsis,"Chloropsis Jardine & Selby, 1827",Chloropsis,3NRN,"Chloropsis Jardine & Selby, 1827",false,1,Catalogue of Life,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Aves|Passeriformes|Chloropseidae|Chloropsis,
Choerocampina,higher_taxon,genus,path_depth,1,12,12,Cechetra lineosa,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Lepidoptera|Bombycoidea|Sphingidae|Macroglossinae|Macroglossini|Choerocampina|Cechetra|Cechetra lineosa,BestMatch,9.41145,Exact,0,Choerocampina,Choerocampina,Choerocampina,124055,Choerocampina,false,180,iNaturalist,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Lepidoptera|Bombycoidea|Sphingidae|Macroglossinae|Macroglossini|Choerocampina,
Chonemorpha,higher_taxon,genus,path_depth,1,12,12,Chonemorpha fragrans,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Apocynaceae|Apocynoideae|Apocyneae|Chonemorphinae|Chonemorpha|Chonemorpha fragrans,BestMatch,9.41215,Exact,0,Chonemorpha,Chonemorpha G.Don,Chonemorpha,3P29,Chonemorpha G.Don,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Apocynaceae|Apocynoideae|Apocyneae|Chonemorphinae|Chonemorpha,
Chroicocephalus,higher_taxon,genus,path_depth,2,12,12,Chroicocephalus ridibundus,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Aves|Charadriiformes|Laridae|Chroicocephalus|Chroicocephalus ridibundus,BestMatch,9.41215,Exact,0,Chroicocephalus,"Chroicocephalus Eyton, 1836",Chroicocephalus,3P9X,"Chroicocephalus Eyton, 1836",false,1,Catalogue of Life,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Aves|Charadriiformes|Laridae|Chroicocephalus,
Chromolaena,higher_taxon,genus,path_depth,1,12,12,Chromolaena odorata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Eupatorieae|Praxelinae|Chromolaena|Chromolaena odorata,BestMatch,9.41215,Exact,0,Chromolaena,Chromolaena DC.,Chromolaena,3PBP,Chromolaena DC.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Eupatorieae|Praxelinae|Chromolaena,
Chrysanthemum,higher_taxon,genus,path_depth,2,12,12,Chrysanthemum indicum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Artemisiinae|Chrysanthemum|Chrysanthemum indicum,BestMatch,9.41215,Exact,0,Chrysanthemum,Chrysanthemum L.,Chrysanthemum,3PDW,Chrysanthemum L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Artemisiinae|Chrysanthemum,
Chrysidinae,higher_taxon,subfamily,suffix,1,12,12,Stilbum cyanurum,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Hymenoptera|Apocrita|Aculeata|Chrysidoidea|Chrysididae|Chrysidinae|Chrysidini|Stilbum|Stilbum cyanurum,BestMatch,9.41215,Exact,0,Chrysidinae,Chrysidinae,Chrysidinae,9GTSK,Chrysidinae,false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hymenoptera|Apocrita|Aculeata|Chrysidoidea|Chrysididae|Chrysidinae,
Chrysochroa,higher_taxon,genus,path_depth,1,12,12,Chrysochroa mirabilis,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Polyphaga|Elateriformia|Buprestoidea|Buprestidae|Chrysochroa|Chrysochroa mirabilis,BestMatch,9.41215,Exact,0,Chrysochroa,Chrysochroa,Chrysochroa,3PGD,Chrysochroa,false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Polyphaga|Elateriformia|Buprestoidea|Buprestidae|Chrysochroa,
Chrysococcyx,higher_taxon,genus,path_depth,1,12,12,Chrysococcyx maculatus,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Aves|Cuculiformes|Cuculidae|Chrysococcyx|Chrysococcyx maculatus,BestMatch,9.41215,Exact,0,Chrysococcyx,"Chrysococcyx F. Boie, 1826",Chrysococcyx,3PGM,"Chrysococcyx F. Boie, 1826",false,1,Catalogue of Life,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Aves|Cuculiformes|Cuculidae|Chrysococcyx,
Chrysodeixis,higher_taxon,genus,path_depth,2,12,12,Chrysodeixis eriosoma,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Noctuoidea|Noctuidae|Plusiinae|Argyrogrammatini|Chrysodeixis|Chrysodeixis eriosoma,BestMatch,9.41215,Exact,0,Chrysodeixis,"Chrysodeixis Hübner, 1821",Chrysodeixis,925F8,"Chrysodeixis Hübner, 1821",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Noctuoidea|Noctuidae|Plusiinae|Argyrogrammatini|Chrysodeixis,
Chrysodema,higher_taxon,genus,path_depth,1,12,12,Chrysodema dalmanni,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Polyphaga|Elateriformia|Buprestoidea|Buprestidae|Chrysodema|Chrysodema dalmanni,BestMatch,9.41215,Exact,0,Chrysodema,Chrysodema,Chrysodema,62LMF,Chrysodema,false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Polyphaga|Elateriformia|Buprestoidea|Buprestidae|Chrysodema,
Chrysolophus,higher_taxon,genus,path_depth,1,12,12,Chrysolophus pictus,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Aves|Galliformes|Phasianidae|Chrysolophus|Chrysolophus pictus,BestMatch,9.41215,Exact,0,Chrysolophus,"Chrysolophus J. E. Gray, 1834",Chrysolophus,3PJB,"Chrysolophus J. E. Gray, 1834",false,1,Catalogue of Life,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Aves|Galliformes|Phasianidae|Chrysolophus,
Chrysomelinae,higher_taxon,subfamily,suffix,20,12,17,Calligrapha bicolorata,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Coleoptera|Polyphaga|Cucujiformia|Chrysomeloidea|Chrysomelidae|Chrysomelinae|Doryphorini|Doryphorina|Calligrapha|Zygospila|Calligrapha bicolorata,BestMatch,9.41215,Exact,0,Chrysomelinae,"Chrysomelinae Latreille, 1802",Chrysomelinae,JC7,"Chrysomelinae Latreille, 1802",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Polyphaga|Cucujiformia|Chrysomeloidea|Chrysomelidae|Chrysomelinae,
Chrysomma,higher_taxon,genus,path_depth,1,12,12,Chrysomma sinense,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Aves|Passeriformes|Paradoxornithidae|Chrysomma|Chrysomma sinense,BestMatch,9.41215,Exact,0,Chrysomma,"Chrysomma Blyth, 1843",Chrysomma,3PJR,"Chrysomma Blyth, 1843",false,1,Catalogue of Life,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Aves|Passeriformes|Paradoxornithidae|Chrysomma,
Chrysorabdia,higher_taxon,genus,path_depth,1,12,12,Chrysorabdia pinratanai,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Noctuoidea|Erebidae|Arctiinae|Lithosiini|Chrysorabdia|Chrysorabdia pinratanai,BestMatch,9.41215,Exact,0,Chrysorabdia,"Chrysorabdia Butler, 1877",Chrysorabdia,925FW,"Chrysorabdia Butler, 1877",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Noctuoidea|Erebidae|Arctiinae|Lithosiini|Chrysorabdia,
Chrysothemis,higher_taxon,genus,path_depth,1,12,12,Chrysothemis pulchella,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Gesneriaceae|Gesnerioideae|Gesnerieae|Columneinae|Chrysothemis|Chrysothemis pulchella,BestMatch,9.41215,Exact,0,Chrysothemis,Chrysothemis Decne.,Chrysothemis,3PM8,Chrysothemis Decne.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Gesneriaceae|Gesnerioideae|Gesnerieae|Columneinae|Chrysothemis,
Churinga,higher_taxon,genus,path_depth,1,12,12,Churinga rufifrons,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Noctuoidea|Erebidae|Arctiinae|Lithosiini|Churinga|Churinga rufifrons,BestMatch,9.41215,Exact,0,Churinga,"Churinga Moore, 1878",Churinga,95DCK,"Churinga Moore, 1878",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Noctuoidea|Erebidae|Arctiinae|Lithosiini|Churinga,
Churingosia,higher_taxon,genus,path_depth,1,12,12,Manulea chrysophleps,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Noctuoidea|Erebidae|Arctiinae|Lithosiini|Churingosia|Churingosia chrysophleps,BestMatch,9.41215,Exact,0,Churingosia,"Churingosia Volynkin & Černý, 2022",Churingosia,KYNRT,"Churingosia Volynkin & Černý, 2022",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Noctuoidea|Erebidae|Arctiinae|Lithosiini|Churingosia,
Cibdela,higher_taxon,genus,path_depth,1,12,12,Cibdela janthina,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Hymenoptera|Symphyta|Tenthredinoidea|Argidae|Athermantinae|Cibdela|Cibdela janthina,BestMatch,9.41145,Exact,0,Cibdela,Cibdela,Cibdela,569669,Cibdela,false,180,iNaturalist,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Hymenoptera|Symphyta|Tenthredinoidea|Argidae|Athermantinae|Cibdela,
Cicadellidae,higher_taxon,family,suffix,30,12,12,Cofana spectra,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hemiptera|Auchenorrhyncha|Cicadomorpha|Clypeata|Membracoidea|Cicadellidae|Cicadellinae|Cicadellini|Cofana|Cofana spectra,BestMatch,9.41215,Exact,0,Cicadellidae,"Cicadellidae Latreille, 1825",Cicadellidae,8HBPX,"Cicadellidae Latreille, 1825",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hemiptera|Auchenorrhyncha|Cicadomorpha|Clypeata|Membracoidea|Cicadellidae,
Cicadidae,higher_taxon,family,suffix,38,12,12,Eopycna repanda,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hemiptera|Auchenorrhyncha|Cicadomorpha|Clypeata|Cicadoidea|Cicadidae|Cicadinae|Platypleurini|Eopycna|Eopycna repanda,BestMatch,9.41215,Exact,0,Cicadidae,"Cicadidae Batsch, 1789",Cicadidae,9FZZK,"Cicadidae Batsch, 1789",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hemiptera|Auchenorrhyncha|Cicadomorpha|Clypeata|Cicadoidea|Cicadidae,
Cichlidae,higher_taxon,family,suffix,1,12,12,Oreochromis niloticus,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Actinopterygii|Actinopteri|Teleostei|Cichliformes|Cichlidae|Pseudocrenilabrinae|Oreochromis|Oreochromis niloticus,BestMatch,9.41215,Exact,0,Cichlidae,"Cichlidae Bonaparte, 1835",Cichlidae,KV2FP,"Cichlidae Bonaparte, 1835",false,1,Catalogue of Life,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Actinopterygii|Actinopteri|Teleostei|Cichliformes|Cichlidae,
Cichorium,higher_taxon,genus,path_depth,1,12,12,Cichorium endivia,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Cichorioideae|Cichorieae|Cichoriinae|Cichorium|Cichorium endivia,BestMatch,9.41215,Exact,0,Cichorium,Cichorium L.,Cichorium,3PTM,Cichorium L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Cichorioideae|Cichorieae|Cichoriinae|Cichorium,
Cicindelina,higher_taxon,genus,path_depth,13,12,12,Cicindela flavomaculata,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Adephaga|Carabidae|Cicindelinae|Cicindelini|Cicindelina|Cicindela|Cicindela|Cicindela flavomaculata,BestMatch,9.41215,Exact,0,Cicindelina,"Cicindelina Latreille, 1802",Cicindelina,8KZLH,"Cicindelina Latreille, 1802",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Adephaga|Carabidae|Cicindelinae|Cicindelini|Cicindelina,
Ciconia,higher_taxon,genus,path_depth,2,12,12,Ciconia episcopus,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Aves|Ciconiiformes|Ciconiidae|Ciconia|Ciconia episcopus,BestMatch,9.41215,Exact,0,Ciconia,"Ciconia Brisson, 1760",Ciconia,62LBC,"Ciconia Brisson, 1760",false,1,Catalogue of Life,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Aves|Ciconiiformes|Ciconiidae|Ciconia,
Cigaritina,higher_taxon,genus,path_depth,5,12,12,Cigaritis nipalicus,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Lepidoptera|Papilionoidea|Lycaenidae|Aphnaeinae|Cigaritini|Cigaritina|Cigaritis|Cigaritis nipalicus,BestMatch,9.41145,Exact,0,Cigaritina,Cigaritina,Cigaritina,1645220,Cigaritina,false,180,iNaturalist,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Lepidoptera|Papilionoidea|Lycaenidae|Aphnaeinae|Cigaritini|Cigaritina,
Cinclus,higher_taxon,genus,path_depth,1,12,12,Cinclus pallasii,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Aves|Passeriformes|Cinclidae|Cinclus|Cinclus pallasii,BestMatch,9.41215,Exact,0,Cinclus,"Cinclus Borkhausen, 1797",Cinclus,3PYJ,"Cinclus Borkhausen, 1797",false,1,Catalogue of Life,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Aves|Passeriformes|Cinclidae|Cinclus,
Cinnyris,higher_taxon,genus,path_depth,1,12,12,Cinnyris asiaticus,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Aves|Passeriformes|Nectariniidae|Cinnyris|Cinnyris asiaticus,BestMatch,9.41215,Exact,0,Cinnyris,"Cinnyris Cuvier, 1816",Cinnyris,62LBV,"Cinnyris Cuvier, 1816",false,1,Catalogue of Life,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Aves|Passeriformes|Nectariniidae|Cinnyris,
Circus,higher_taxon,genus,path_depth,3,12,12,Circus cyaneus,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Aves|Accipitriformes|Accipitridae|Circus|Circus cyaneus,BestMatch,9.41215,Exact,0,Circus,"Circus Lacépède, 1799",Circus,3Q54,"Circus Lacépède, 1799",false,1,Catalogue of Life,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Aves|Accipitriformes|Accipitridae|Circus,
Cirrochroa,higher_taxon,genus,path_depth,1,12,12,Cirrochroa tyche,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Papilionoidea|Nymphalidae|Heliconiinae|Heliconiini|Cirrochroa|Cirrochroa tyche,BestMatch,9.41215,Exact,0,Cirrochroa,"Cirrochroa Doubleday, 1847",Cirrochroa,925J9,"Cirrochroa Doubleday, 1847",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Papilionoidea|Nymphalidae|Heliconiinae|Heliconiini|Cirrochroa,
Cirsium,higher_taxon,genus,path_depth,8,12,12,Cirsium falconeri,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Carduoideae|Cardueae|Carduinae|Cirsium|Cirsium falconeri,BestMatch,9.41215,Exact,0,Cirsium,Cirsium Mill.,Cirsium,3Q7P,Cirsium Mill.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Carduoideae|Cardueae|Carduinae|Cirsium,
Cissa,higher_taxon,genus,path_depth,1,12,12,Cissa chinensis,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Aves|Passeriformes|Corvidae|Cissa|Cissa chinensis,BestMatch,9.41215,Exact,0,Cissa,"Cissa F. Boie, 1826",Cissa,3Q8C,"Cissa F. Boie, 1826",false,1,Catalogue of Life,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Aves|Passeriformes|Corvidae|Cissa,
Cisticola,higher_taxon,genus,path_depth,2,12,12,Cisticola juncidis,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Aves|Passeriformes|Cisticolidae|Cisticola|Cisticola juncidis,BestMatch,9.41215,Exact,0,Cisticola,"Cisticola Kaup, 1829",Cisticola,3Q97,"Cisticola Kaup, 1829",false,1,Catalogue of Life,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Aves|Passeriformes|Cisticolidae|Cisticola,
Cixiinae,higher_taxon,subfamily,suffix,1,12,12,Melandeva ocellata,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hemiptera|Auchenorrhyncha|Fulgoromorpha|Delphacoidea|Cixiidae|Cixiinae|Brixiini|Melandeva|Melandeva ocellata,BestMatch,9.41215,Exact,0,Cixiinae,"Cixiinae Spinola, 1839",Cixiinae,V5JTB,"Cixiinae Spinola, 1839",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hemiptera|Auchenorrhyncha|Fulgoromorpha|Delphacoidea|Cixiidae|Cixiinae,
Cladarctia,higher_taxon,genus,path_depth,1,12,12,Cladarctia quadriramosa,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Noctuoidea|Erebidae|Arctiinae|Arctiini|Cladarctia|Cladarctia quadriramosa,BestMatch,9.41215,Exact,0,Cladarctia,"Cladarctia Kôda, 1988",Cladarctia,BF358,"Cladarctia Kôda, 1988",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Noctuoidea|Erebidae|Arctiinae|Arctiini|Cladarctia,
Clamator,higher_taxon,genus,path_depth,2,12,12,Clamator coromandus,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Aves|Cuculiformes|Cuculidae|Clamator|Clamator coromandus,BestMatch,9.41215,Exact,0,Clamator,"Clamator Kaup, 1829",Clamator,3QFW,"Clamator Kaup, 1829",false,1,Catalogue of Life,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Aves|Cuculiformes|Cuculidae|Clamator,
Clanga,higher_taxon,genus,path_depth,2,12,12,Clanga clanga,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Aves|Accipitriformes|Accipitridae|Clanga|Clanga clanga,BestMatch,9.41215,Exact,0,Clanga,"Clanga Adamowicz, 1854",Clanga,CTW5F,"Clanga Adamowicz, 1854",false,1,Catalogue of Life,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Aves|Accipitriformes|Accipitridae|Clanga,
Clanidopsis,higher_taxon,genus,path_depth,1,12,12,Clanidopsis exusta,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Bombycoidea|Sphingidae|Smerinthinae|Smerinthini|Clanidopsis|Clanidopsis exusta,BestMatch,9.41215,Exact,0,Clanidopsis,"Clanidopsis Rothschild & Jordan, 1903",Clanidopsis,925KF,"Clanidopsis Rothschild & Jordan, 1903",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Bombycoidea|Sphingidae|Smerinthinae|Smerinthini|Clanidopsis,
Clariidae,higher_taxon,family,suffix,1,12,12,Clarias gariepinus,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Actinopterygii|Actinopteri|Teleostei|Siluriformes|Clariidae|Clarias|Clarias gariepinus,BestMatch,9.41215,Exact,0,Clariidae,"Clariidae Bonaparte, 1845",Clariidae,KV2FV,"Clariidae Bonaparte, 1845",false,1,Catalogue of Life,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Actinopterygii|Actinopteri|Teleostei|Siluriformes|Clariidae,
Cliffortia,higher_taxon,genus,path_depth,1,12,12,Cliffortia linearifolia,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rosoideae|Agrimonieae|Sanguisorbinae|Cliffortia|Cliffortia linearifolia,BestMatch,9.41215,Exact,0,Cliffortia,Cliffortia L.,Cliffortia,3QYH,Cliffortia L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rosoideae|Agrimonieae|Sanguisorbinae|Cliffortia,
Clinopodium,higher_taxon,genus,path_depth,4,12,12,Clinopodium umbrosum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Nepetoideae|Mentheae|Menthinae|Clinopodium|Clinopodium umbrosum,BestMatch,9.41215,Exact,0,Clinopodium,Clinopodium L.,Clinopodium,8VWBG,Clinopodium L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Nepetoideae|Mentheae|Menthinae|Clinopodium,
Clivinina,higher_taxon,genus,path_depth,1,12,12,Clivina dentipes,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Adephaga|Carabidae|Scaritinae|Clivinini|Clivinina|Semiclivina|Semiclivina|Semiclivina dentipes,BestMatch,9.41215,Exact,0,Clivinina,"Clivinina Rafinesque, 1815",Clivinina,8LTBR,"Clivinina Rafinesque, 1815",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Adephaga|Carabidae|Scaritinae|Clivinini|Clivinina,
Cnidium,higher_taxon,genus,path_depth,1,12,12,Cnidium monnieri,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Apioideae|Selineae|Angelicinae|Cnidium|Cnidium monnieri,BestMatch,9.41215,Exact,0,Cnidium,Cnidium Cusson,Cnidium,3RGG,Cnidium Cusson,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Apioideae|Selineae|Angelicinae|Cnidium,
