Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
BestMatch,9.42329,Exact,0,Veronica officinalis L,Veronica officinalis L.,Veronica officinalis,5B756,Veronica officinalis L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Plantaginaceae|Digitalidoideae|Veroniceae|Veronica|Veronica officinalis,
BestMatch,9.41949,Exact,0,Dianthus petraeus Waldst and Kit Brauchler and Govaerts,Dianthus petraeus Waldst.,Dianthus petraeus,6300352,,false,165,Tropicos,,
BestMatch,8.55905,Fuzzy,1,Silene coeli rosa L Godr,Silene coelirosa Godr.,Silene coelirosa,bare-name-50212F64FE07FE05FF5154F7FD51FD1C,,false,194,Plazi,,
BestMatch,9.42329,Exact,0,Dianthus alpinus L,Dianthus alpinus L.,Dianthus alpinus,6CQ8J,Dianthus alpinus L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Caryophyllaceae|Caryophylleae|Caryophyllinae|Dianthus|Dianthus alpinus,
BestMatch,9.41180,Exact,0,Sedum sempervivoides mBieb,Sedum sempervivoides Fisch. ex M.Bieb.,Sedum sempervivoides,4W9XC|4MSSY|4W9XC,Prometheum sempervivoides (Fisch. ex M.Bieb.) H.Ohba,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Crassulaceae|Sempervivoideae|Sedeae|Prometheum|Prometheum sempervivoides,
BestMatch,9.41145,Exact,0,Campanula sarmatica Ker GawL,Campanula sarmatica,Campanula sarmatica,557052,Campanula sarmatica,false,180,iNaturalist,Plantae|Tracheophyta|Angiospermae|Magnoliopsida|Asterales|Campanulaceae|Campanuloideae|Campanula|Campanula sarmatica,
BestMatch,9.42295,Exact,0,Sempervivum globiferum L,Sempervivum globiferum L.,Sempervivum globiferum,4WHW3|D2PNQ|4WHW3,Jovibarba globifera subsp. globifera,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Crassulaceae|Sempervivoideae|Semperviveae|Jovibarba|Jovibarba globifera|Jovibarba globifera globifera,
BestMatch,8.63497,PartialExact,0,Cannabis sativa L Sch�ne vom Albis,Cannabis sativa,Cannabis sativa,75997,Cannabis sativa,false,180,iNaturalist,Plantae|Tracheophyta|Angiospermae|Magnoliopsida|Rosales|Cannabaceae|Cannabis|Cannabis sativa,
BestMatch,9.41145,Exact,0,Centaurea cyanus L Blauer Junge,Centaurea cyanus,Centaurea cyanus,933404,Centaurea cyanus,false,180,iNaturalist,Plantae|Tracheophyta|Angiospermae|Magnoliopsida|Asterales|Asteraceae|Carduoideae|Cardueae|Centaureinae|Centaurea|Cyanus|Centaurea cyanus,
BestMatch,9.42329,Exact,0,Sempervivum transcaucasicum Muirhead,Sempervivum transcaucasicum Muirhead,Sempervivum transcaucasicum,4WJ4C,Sempervivum transcaucasicum Muirhead,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Crassulaceae|Sempervivoideae|Semperviveae|Sempervivum|Sempervivum transcaucasicum,
BestMatch,9.41145,Exact,0,Erigeron atticus VilL,Erigeron atticus,Erigeron atticus,840702,Erigeron atticus,false,180,iNaturalist,Plantae|Tracheophyta|Angiospermae|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Astereae|Conyzinae|Erigeron|Trimorpha|Erigeron atticus,
BestMatch,9.41145,Exact,0,Rosa montana VilL,Rosa montana,Rosa montana,487633,Rosa montana,false,180,iNaturalist,Plantae|Tracheophyta|Angiospermae|Magnoliopsida|Rosales|Rosaceae|Rosoideae|Roseae|Rosa|Rosa|Caninae|Caninae|Rosa montana,
BestMatch,9.42329,Exact,0,Rosa villosa L,Rosa villosa L.,Rosa villosa,6WXZZ,Rosa villosa L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rosoideae|Roseae|Rosa|Rosa villosa,
BestMatch,9.42329,Exact,0,Rubia peregrina L,Rubia peregrina L.,Rubia peregrina,4TJ2Y,Rubia peregrina L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Rubiaceae|Rubioideae|Rubieae|Rubiinae|Rubia|Rubia peregrina,
